Frequency[MHz];Amplitude RX1[mV] at pwm=100
252.000;1179
252.063;1181
252.125;1171
252.188;1171
252.250;1174
252.313;1166
252.375;1176
252.438;1181
252.500;1179
252.563;1181
252.625;1171
252.688;1176
252.750;1179
252.813;1181
252.875;1171
252.938;1176
253.000;1184
253.063;1169
253.125;1176
253.188;1188
253.250;1186
253.313;1162
253.375;1169
253.438;1179
253.500;1171
253.563;1164
253.625;1169
253.688;1186
253.750;1174
253.813;1169
253.875;1171
253.938;1174
254.000;1184
254.063;1181
254.125;1181
254.188;1174
254.250;1171
254.313;1171
254.375;1181
254.438;1181
254.500;1181
254.563;1176
254.625;1181
254.688;1184
254.750;1169
254.813;1176
254.875;1179
254.938;1176
255.000;1181
255.063;1181
255.125;1171
255.188;1188
255.250;1176
255.313;1179
255.375;1176
255.438;1176
255.500;1176
255.563;1176
255.625;1181
255.688;1176
255.750;1184
255.813;1176
255.875;1176
255.938;1184
256.000;1179
256.063;1184
256.125;1171
256.188;1171
256.250;1166
256.313;1186
256.375;1179
256.438;1188
256.500;1176
256.563;1171
256.625;1186
256.688;1171
256.750;1166
256.813;1179
256.875;1176
256.938;1186
257.000;1179
257.063;1174
257.125;1176
257.188;1179
257.250;1166
257.313;1184
257.375;1171
257.438;1179
257.500;1179
257.563;1176
257.625;1179
257.688;1188
257.750;1174
257.813;1181
257.875;1184
257.938;1179
258.000;1174
258.063;1174
258.125;1174
258.188;1181
258.250;1184
258.313;1181
258.375;1174
258.438;1186
258.500;1186
258.563;1166
258.625;1174
258.688;1179
258.750;1176
258.813;1176
258.875;1179
258.938;1181
259.000;1176
259.063;1176
259.125;1171
259.188;1166
259.250;1174
259.313;1181
259.375;1181
259.438;1174
259.500;1179
259.563;1176
259.625;1176
259.688;1191
259.750;1179
259.813;1179
259.875;1174
259.938;1171
260.000;1176
260.063;1181
260.125;1184
260.188;1181
260.250;1184
260.313;1174
260.375;1179
260.438;1184
260.500;1184
260.563;1181
260.625;1176
260.688;1171
260.750;1171
260.813;1174
260.875;1179
260.938;1174
261.000;1169
261.063;1174
261.125;1176
261.188;1188
261.250;1179
261.313;1174
261.375;1174
261.438;1171
261.500;1184
261.563;1176
261.625;1176
261.688;1181
261.750;1174
261.813;1176
261.875;1188
261.938;1179
262.000;1171
262.063;1181
262.125;1171
262.188;1171
262.250;1179
262.313;1181
262.375;1176
262.438;1176
262.500;1171
262.563;1166
262.625;1181
262.688;1181
262.750;1181
262.813;1179
262.875;1164
262.938;1164
263.000;1169
263.063;1176
263.125;1171
263.188;1181
263.250;1179
263.313;1166
263.375;1181
263.438;1169
263.500;1181
263.563;1181
263.625;1176
263.688;1176
263.750;1174
263.813;1179
263.875;1166
263.938;1181
264.000;1179
264.063;1171
264.125;1166
264.188;1179
264.250;1176
264.313;1179
264.375;1166
264.438;1181
264.500;1166
264.563;1174
264.625;1171
264.688;1174
264.750;1176
264.813;1166
264.875;1171
264.938;1171
265.000;1159
265.063;1176
265.125;1171
265.188;1179
265.250;1176
265.313;1171
265.375;1176
265.438;1169
265.500;1171
265.563;1169
265.625;1176
265.688;1171
265.750;1171
265.813;1169
265.875;1169
265.938;1179
266.000;1169
266.063;1171
266.125;1162
266.188;1174
266.250;1169
266.313;1176
266.375;1186
266.438;1169
266.500;1196
266.563;1169
266.625;1169
266.688;1169
266.750;1166
266.813;1174
266.875;1169
266.938;1169
267.000;1176
267.063;1181
267.125;1171
267.188;1179
267.250;1166
267.313;1181
267.375;1174
267.438;1166
267.500;1171
267.563;1179
267.625;1169
267.688;1176
267.750;1174
267.813;1171
267.875;1169
267.938;1174
268.000;1176
268.063;1169
268.125;1164
268.188;1171
268.250;1179
268.313;1166
268.375;1176
268.438;1152
268.500;1176
268.563;1159
268.625;1169
268.688;1159
268.750;1179
268.813;1166
268.875;1171
268.938;1169
269.000;1171
269.063;1162
269.125;1164
269.188;1162
269.250;1176
269.313;1169
269.375;1162
269.438;1164
269.500;1159
269.563;1171
269.625;1169
269.688;1169
269.750;1169
269.813;1164
269.875;1166
269.938;1149
270.000;1162
270.063;1181
270.125;1171
270.188;1164
270.250;1164
270.313;1164
270.375;1166
270.438;1174
270.500;1164
270.563;1162
270.625;1166
270.688;1164
270.750;1166
270.813;1169
270.875;1149
270.938;1159
271.000;1157
271.063;1176
271.125;1169
271.188;1157
271.250;1159
271.313;1162
271.375;1164
271.438;1169
271.500;1159
271.563;1169
271.625;1171
271.688;1162
271.750;1162
271.813;1166
271.875;1169
271.938;1171
272.000;1162
272.063;1169
272.125;1164
272.188;1164
272.250;1166
272.313;1164
272.375;1154
272.438;1169
272.500;1162
272.563;1159
272.625;1164
272.688;1159
272.750;1154
272.813;1164
272.875;1157
272.938;1164
273.000;1169
273.063;1166
273.125;1162
273.188;1171
273.250;1164
273.313;1162
273.375;1169
273.438;1159
273.500;1159
273.563;1162
273.625;1152
273.688;1166
273.750;1159
273.813;1166
273.875;1166
273.938;1169
274.000;1166
274.063;1157
274.125;1154
274.188;1159
274.250;1159
274.313;1164
274.375;1159
274.438;1159
274.500;1164
274.563;1154
274.625;1162
274.688;1154
274.750;1149
274.813;1164
274.875;1162
274.938;1152
275.000;1171
275.063;1162
275.125;1162
275.188;1157
275.250;1157
275.313;1154
275.375;1169
275.438;1162
275.500;1171
275.563;1166
275.625;1169
275.688;1154
275.750;1147
275.813;1166
275.875;1171
275.938;1164
276.000;1166
276.063;1159
276.125;1154
276.188;1154
276.250;1166
276.313;1159
276.375;1147
276.438;1166
276.500;1149
276.563;1159
276.625;1152
276.688;1159
276.750;1164
276.813;1154
276.875;1166
276.938;1152
277.000;1166
277.063;1162
277.125;1159
277.188;1152
277.250;1159
277.313;1159
277.375;1162
277.438;1162
277.500;1152
277.563;1152
277.625;1166
277.688;1157
277.750;1154
277.813;1166
277.875;1164
277.938;1152
278.000;1162
278.063;1162
278.125;1157
278.188;1162
278.250;1157
278.313;1162
278.375;1157
278.438;1162
278.500;1162
278.563;1159
278.625;1159
278.688;1152
278.750;1159
278.813;1159
278.875;1152
278.938;1152
279.000;1164
279.063;1157
279.125;1154
279.188;1149
279.250;1152
279.313;1159
279.375;1162
279.438;1157
279.500;1159
279.563;1159
279.625;1157
279.688;1159
279.750;1159
279.813;1164
279.875;1169
279.938;1152
280.000;1169
280.063;1162
280.125;1159
280.188;1152
280.250;1157
280.313;1159
280.375;1159
280.438;1162
280.500;1147
280.563;1159
280.625;1147
280.688;1157
280.750;1159
280.813;1157
280.875;1152
280.938;1154
281.000;1164
281.063;1157
281.125;1164
281.188;1162
281.250;1162
281.313;1149
281.375;1164
281.438;1162
281.500;1159
281.563;1159
281.625;1164
281.688;1159
281.750;1162
281.813;1152
281.875;1147
281.938;1152
282.000;1154
282.063;1159
282.125;1164
282.188;1157
282.250;1149
282.313;1166
282.375;1149
282.438;1157
282.500;1159
282.563;1159
282.625;1162
282.688;1162
282.750;1169
282.813;1162
282.875;1162
282.938;1171
283.000;1159
283.063;1159
283.125;1164
283.188;1152
283.250;1149
283.313;1162
283.375;1154
283.438;1154
283.500;1159
283.563;1152
283.625;1166
283.688;1162
283.750;1164
283.813;1149
283.875;1159
283.938;1159
284.000;1164
284.063;1164
284.125;1159
284.188;1154
284.250;1162
284.313;1154
284.375;1169
284.438;1162
284.500;1154
284.563;1157
284.625;1164
284.688;1162
284.750;1164
284.813;1162
284.875;1157
284.938;1154
285.000;1166
285.063;1166
285.125;1162
285.188;1164
285.250;1159
285.313;1162
285.375;1162
285.438;1159
285.500;1159
285.563;1162
285.625;1169
285.688;1166
285.750;1171
285.813;1169
285.875;1154
285.938;1166
286.000;1162
286.063;1166
286.125;1174
286.188;1171
286.250;1164
286.313;1162
286.375;1169
286.438;1164
286.500;1154
286.563;1166
286.625;1162
286.688;1162
286.750;1166
286.813;1169
286.875;1174
286.938;1171
287.000;1166
287.063;1169
287.125;1169
287.188;1169
287.250;1164
287.313;1166
287.375;1162
287.438;1174
287.500;1166
287.563;1166
287.625;1164
287.688;1176
287.750;1166
287.813;1162
287.875;1162
287.938;1171
288.000;1179
288.063;1171
288.125;1179
288.188;1169
288.250;1164
288.313;1174
288.375;1174
288.438;1174
288.500;1171
288.563;1159
288.625;1154
288.688;1179
288.750;1169
288.813;1166
288.875;1169
288.938;1171
289.000;1179
289.063;1171
289.125;1171
289.188;1164
289.250;1164
289.313;1164
289.375;1181
289.438;1171
289.500;1159
289.563;1179
289.625;1176
289.688;1159
289.750;1171
289.813;1166
289.875;1181
289.938;1176
290.000;1181
290.063;1181
290.125;1176
290.188;1174
290.250;1171
290.313;1174
290.375;1171
290.438;1174
290.500;1174
290.563;1176
290.625;1171
290.688;1176
290.750;1176
290.813;1179
290.875;1181
290.938;1184
291.000;1171
291.063;1179
291.125;1184
291.188;1179
291.250;1179
291.313;1181
291.375;1174
291.438;1171
291.500;1188
291.563;1176
291.625;1171
291.688;1181
291.750;1166
291.813;1181
291.875;1176
291.938;1186
292.000;1169
292.063;1176
292.125;1181
292.188;1179
292.250;1179
292.313;1179
292.375;1179
292.438;1176
292.500;1174
292.563;1186
292.625;1184
292.688;1179
292.750;1174
292.813;1184
292.875;1171
292.938;1181
293.000;1181
293.063;1181
293.125;1181
293.188;1181
293.250;1179
293.313;1188
293.375;1184
293.438;1191
293.500;1184
293.563;1176
293.625;1179
293.688;1181
293.750;1213
293.813;1213
293.875;1225
293.938;1213
294.000;1196
294.063;1193
294.125;1184
294.188;1188
294.250;1184
294.313;1198
294.375;1179
294.438;1181
294.500;1186
294.563;1184
294.625;1181
294.688;1174
294.750;1184
294.813;1181
294.875;1193
294.938;1179
295.000;1179
295.063;1184
295.125;1176
295.188;1181
295.250;1188
295.313;1188
295.375;1181
295.438;1198
295.500;1193
295.563;1230
295.625;1242
295.688;1237
295.750;1208
295.813;1201
295.875;1196
295.938;1184
296.000;1184
296.063;1191
296.125;1188
296.188;1186
296.250;1181
296.313;1176
296.375;1188
296.438;1184
296.500;1186
296.563;1191
296.625;1179
296.688;1191
296.750;1176
296.813;1188
296.875;1188
296.938;1184
297.000;1186
297.063;1181
297.125;1181
297.188;1171
297.250;1186
297.313;1186
297.375;1179
297.438;1188
297.500;1186
297.563;1186
297.625;1193
297.688;1184
297.750;1176
297.813;1176
297.875;1191
297.938;1179
298.000;1184
298.063;1193
298.125;1184
298.188;1191
298.250;1179
298.313;1181
298.375;1176
298.438;1188
298.500;1191
298.563;1176
298.625;1176
298.688;1186
298.750;1184
298.813;1186
298.875;1188
298.938;1184
299.000;1176
299.063;1181
299.125;1184
299.188;1179
299.250;1176
299.313;1181
299.375;1186
299.438;1174
299.500;1184
299.563;1176
299.625;1179
299.688;1181
299.750;1193
299.813;1181
299.875;1184
299.938;1179
300.000;1186
300.063;1179
300.125;1186
300.188;1188
300.250;1171
300.313;1166
300.375;1179
300.438;1174
300.500;1179
300.563;1181
300.625;1184
300.688;1186
300.750;1171
300.813;1181
300.875;1171
300.938;1188
301.000;1181
301.063;1171
301.125;1174
301.188;1191
301.250;1176
301.313;1181
301.375;1179
301.438;1179
301.500;1181
301.563;1188
301.625;1176
301.688;1171
301.750;1179
301.813;1179
301.875;1176
301.938;1176
302.000;1179
302.063;1181
302.125;1179
302.188;1176
302.250;1174
302.313;1179
302.375;1166
302.438;1176
302.500;1179
302.563;1181
302.625;1166
302.688;1186
302.750;1179
302.813;1181
302.875;1184
302.938;1176
303.000;1174
303.063;1179
303.125;1174
303.188;1184
303.250;1181
303.313;1186
303.375;1181
303.438;1186
303.500;1181
303.563;1181
303.625;1176
303.688;1174
303.750;1166
303.813;1184
303.875;1179
303.938;1181
304.000;1184
304.063;1179
304.125;1186
304.188;1186
304.250;1188
304.313;1186
304.375;1171
304.438;1181
304.500;1188
304.563;1179
304.625;1174
304.688;1176
304.750;1179
304.813;1181
304.875;1184
304.938;1176
305.000;1171
305.063;1176
305.125;1171
305.188;1181
305.250;1181
305.313;1181
305.375;1174
305.438;1179
305.500;1174
305.563;1174
305.625;1171
305.688;1186
305.750;1188
305.813;1191
305.875;1174
305.938;1184
306.000;1181
306.063;1186
306.125;1171
306.188;1181
306.250;1169
306.313;1181
306.375;1186
306.438;1193
306.500;1184
306.563;1179
306.625;1176
306.688;1179
306.750;1176
306.813;1169
306.875;1179
306.938;1186
307.000;1176
307.063;1176
307.125;1171
307.188;1179
307.250;1174
307.313;1179
307.375;1176
307.438;1171
307.500;1176
307.563;1188
307.625;1179
307.688;1174
307.750;1193
307.813;1174
307.875;1179
307.938;1176
308.000;1184
308.063;1184
308.125;1186
308.188;1179
308.250;1181
308.313;1176
308.375;1186
308.438;1179
308.500;1179
308.563;1174
308.625;1179
308.688;1174
308.750;1174
308.813;1184
308.875;1171
308.938;1169
309.000;1186
309.063;1179
309.125;1181
309.188;1176
309.250;1174
309.313;1166
309.375;1179
309.438;1179
309.500;1184
309.563;1171
309.625;1174
309.688;1186
309.750;1174
309.813;1176
309.875;1176
309.938;1179
310.000;1171
310.063;1184
310.125;1171
310.188;1184
310.250;1176
310.313;1176
310.375;1191
310.438;1184
310.500;1181
310.563;1179
310.625;1174
310.688;1176
310.750;1171
310.813;1196
310.875;1176
310.938;1174
311.000;1188
311.063;1179
311.125;1176
311.188;1176
311.250;1179
311.313;1179
311.375;1186
311.438;1188
311.500;1188
311.563;1184
311.625;1174
311.688;1191
311.750;1166
311.813;1176
311.875;1188
311.938;1179
312.000;1174
312.063;1184
312.125;1181
312.188;1181
312.250;1174
312.313;1181
312.375;1181
312.438;1184
312.500;1176
312.563;1179
312.625;1184
312.688;1179
312.750;1174
312.813;1179
312.875;1191
312.938;1181
313.000;1176
313.063;1171
313.125;1171
313.188;1186
313.250;1171
313.313;1184
313.375;1184
313.438;1184
313.500;1166
313.563;1174
313.625;1179
313.688;1176
313.750;1174
313.813;1174
313.875;1188
313.938;1176
314.000;1181
314.063;1171
314.125;1176
314.188;1176
314.250;1169
314.313;1169
314.375;1179
314.438;1174
314.500;1176
314.563;1181
314.625;1181
314.688;1184
314.750;1176
314.813;1174
314.875;1191
314.938;1179
315.000;1184
315.063;1179
315.125;1176
315.188;1171
315.250;1186
315.313;1169
315.375;1184
315.438;1176
315.500;1171
315.563;1179
315.625;1181
315.688;1176
315.750;1179
315.813;1176
315.875;1166
315.938;1179
316.000;1181
316.063;1191
316.125;1179
316.188;1176
316.250;1181
316.313;1184
316.375;1176
316.438;1184
316.500;1186
316.563;1181
316.625;1181
316.688;1174
316.750;1181
316.813;1179
316.875;1186
316.938;1171
317.000;1179
317.063;1174
317.125;1176
317.188;1179
317.250;1184
317.313;1169
317.375;1179
317.438;1179
317.500;1169
317.563;1171
317.625;1159
317.688;1174
317.750;1186
317.813;1176
317.875;1188
317.938;1176
318.000;1171
318.063;1171
318.125;1188
318.188;1169
318.250;1191
318.313;1169
318.375;1184
318.438;1181
318.500;1176
318.563;1184
318.625;1188
318.688;1181
318.750;1176
318.813;1174
318.875;1186
318.938;1176
319.000;1174
319.063;1179
319.125;1181
319.188;1174
319.250;1181
319.313;1186
319.375;1188
319.438;1186
319.500;1179
319.563;1181
319.625;1171
319.688;1181
319.750;1176
319.813;1184
319.875;1171
319.938;1179
320.000;1179
320.063;1179
320.125;1188
320.188;1176
320.250;1181
320.313;1186
320.375;1186
320.438;1179
320.500;1184
320.563;1191
320.625;1179
320.688;1181
320.750;1184
320.813;1188
320.875;1184
320.938;1181
321.000;1181
321.063;1179
321.125;1184
321.188;1179
321.250;1186
321.313;1179
321.375;1186
321.438;1188
321.500;1179
321.563;1186
321.625;1188
321.688;1181
321.750;1186
321.813;1193
321.875;1171
321.938;1176
322.000;1181
322.063;1188
322.125;1191
322.188;1169
322.250;1169
322.313;1184
322.375;1191
322.438;1188
322.500;1179
322.563;1191
322.625;1186
322.688;1188
322.750;1184
322.813;1186
322.875;1179
322.938;1184
323.000;1174
323.063;1188
323.125;1188
323.188;1193
323.250;1188
323.313;1186
323.375;1186
323.438;1181
323.500;1191
323.563;1186
323.625;1191
323.688;1196
323.750;1181
323.813;1198
323.875;1198
323.938;1191
324.000;1188
324.063;1196
324.125;1198
324.188;1186
324.250;1171
324.313;1193
324.375;1193
324.438;1186
324.500;1191
324.563;1186
324.625;1193
324.688;1186
324.750;1188
324.813;1193
324.875;1191
324.938;1196
325.000;1181
325.063;1201
325.125;1201
325.188;1191
325.250;1188
325.313;1184
325.375;1203
325.438;1184
325.500;1188
325.563;1203
325.625;1188
325.688;1196
325.750;1193
325.813;1198
325.875;1188
325.938;1186
326.000;1186
326.063;1188
326.125;1191
326.188;1196
326.250;1193
326.313;1188
326.375;1193
326.438;1188
326.500;1193
326.563;1186
326.625;1193
326.688;1191
326.750;1193
326.813;1206
326.875;1198
326.938;1198
327.000;1193
327.063;1196
327.125;1193
327.188;1193
327.250;1193
327.313;1186
327.375;1201
327.438;1203
327.500;1201
327.563;1198
327.625;1193
327.688;1198
327.750;1193
327.813;1196
327.875;1193
327.938;1203
328.000;1201
328.063;1198
328.125;1188
328.188;1198
328.250;1201
328.313;1208
328.375;1203
328.438;1201
328.500;1206
328.563;1201
328.625;1208
328.688;1198
328.750;1198
328.813;1210
328.875;1198
328.938;1198
329.000;1201
329.063;1201
329.125;1206
329.188;1203
329.250;1210
329.313;1206
329.375;1210
329.438;1201
329.500;1210
329.563;1203
329.625;1206
329.688;1198
329.750;1203
329.813;1206
329.875;1203
329.938;1198
330.000;1198
330.063;1206
330.125;1203
330.188;1210
330.250;1201
330.313;1206
330.375;1206
330.438;1203
330.500;1198
330.563;1208
330.625;1206
330.688;1206
330.750;1201
330.813;1198
330.875;1213
330.938;1210
331.000;1198
331.063;1208
331.125;1218
331.188;1210
331.250;1206
331.313;1210
331.375;1203
331.438;1201
331.500;1206
331.563;1191
331.625;1210
331.688;1198
331.750;1210
331.813;1213
331.875;1198
331.938;1210
332.000;1203
332.063;1206
332.125;1201
332.188;1208
332.250;1206
332.313;1208
332.375;1203
332.438;1210
332.500;1201
332.563;1201
332.625;1203
332.688;1218
332.750;1210
332.813;1213
332.875;1203
332.938;1213
333.000;1206
333.063;1208
333.125;1208
333.188;1201
333.250;1203
333.313;1193
333.375;1206
333.438;1208
333.500;1206
333.563;1210
333.625;1218
333.688;1203
333.750;1213
333.813;1206
333.875;1203
333.938;1201
334.000;1203
334.063;1210
334.125;1215
334.188;1203
334.250;1203
334.313;1213
334.375;1206
334.438;1201
334.500;1210
334.563;1203
334.625;1215
334.688;1206
334.750;1210
334.813;1213
334.875;1213
334.938;1191
335.000;1201
335.063;1198
335.125;1203
335.188;1201
335.250;1210
335.313;1198
335.375;1198
335.438;1210
335.500;1213
335.563;1196
335.625;1208
335.688;1203
335.750;1213
335.813;1201
335.875;1203
335.938;1203
336.000;1203
336.063;1206
336.125;1210
336.188;1193
336.250;1206
336.313;1208
336.375;1215
336.438;1201
336.500;1203
336.563;1198
336.625;1206
336.688;1210
336.750;1198
336.813;1210
336.875;1203
336.938;1203
337.000;1208
337.063;1206
337.125;1196
337.188;1206
337.250;1203
337.313;1206
337.375;1206
337.438;1198
337.500;1203
337.563;1196
337.625;1203
337.688;1196
337.750;1198
337.813;1193
337.875;1198
337.938;1210
338.000;1213
338.063;1196
338.125;1201
338.188;1198
338.250;1193
338.313;1208
338.375;1198
338.438;1203
338.500;1210
338.563;1203
338.625;1196
338.688;1198
338.750;1198
338.813;1188
338.875;1198
338.938;1208
339.000;1191
339.063;1198
339.125;1193
339.188;1193
339.250;1206
339.313;1201
339.375;1210
339.438;1196
339.500;1196
339.563;1198
339.625;1193
339.688;1191
339.750;1198
339.813;1208
339.875;1193
339.938;1206
340.000;1196
340.063;1193
340.125;1193
340.188;1203
340.250;1206
340.313;1201
340.375;1203
340.438;1201
340.500;1193
340.563;1193
340.625;1193
340.688;1193
340.750;1191
340.813;1196
340.875;1203
340.938;1201
341.000;1196
341.063;1198
341.125;1206
341.188;1196
341.250;1188
341.313;1198
341.375;1193
341.438;1191
341.500;1198
341.563;1198
341.625;1201
341.688;1193
341.750;1201
341.813;1196
341.875;1193
341.938;1193
342.000;1201
342.063;1201
342.125;1193
342.188;1203
342.250;1203
342.313;1198
342.375;1196
342.438;1201
342.500;1206
342.563;1201
342.625;1193
342.688;1193
342.750;1191
342.813;1193
342.875;1198
342.938;1196
343.000;1201
343.063;1198
343.125;1191
343.188;1198
343.250;1198
343.313;1201
343.375;1198
343.438;1208
343.500;1193
343.563;1196
343.625;1198
343.688;1193
343.750;1198
343.813;1198
343.875;1191
343.938;1191
344.000;1206
344.063;1201
344.125;1193
344.188;1198
344.250;1193
344.313;1203
344.375;1193
344.438;1203
344.500;1193
344.563;1188
344.625;1198
344.688;1203
344.750;1203
344.813;1193
344.875;1201
344.938;1206
345.000;1203
345.063;1191
345.125;1203
345.188;1201
345.250;1201
345.313;1203
345.375;1196
345.438;1210
345.500;1198
345.563;1188
345.625;1206
345.688;1196
345.750;1201
345.813;1201
345.875;1198
345.938;1201
346.000;1203
346.063;1203
346.125;1201
346.188;1208
346.250;1208
346.313;1213
346.375;1201
346.438;1201
346.500;1208
346.563;1201
346.625;1198
346.688;1201
346.750;1191
346.813;1196
346.875;1203
346.938;1201
347.000;1198
347.063;1198
347.125;1201
347.188;1203
347.250;1203
347.313;1201
347.375;1201
347.438;1196
347.500;1208
347.563;1201
347.625;1215
347.688;1196
347.750;1203
347.813;1215
347.875;1198
347.938;1201
348.000;1210
348.063;1196
348.125;1198
348.188;1206
348.250;1201
348.313;1210
348.375;1193
348.438;1208
348.500;1198
348.563;1208
348.625;1203
348.688;1208
348.750;1218
348.813;1206
348.875;1203
348.938;1196
349.000;1198
349.063;1206
349.125;1206
349.188;1206
349.250;1196
349.313;1215
349.375;1201
349.438;1196
349.500;1206
349.563;1208
349.625;1208
349.688;1203
349.750;1198
349.813;1206
349.875;1198
349.938;1208
350.000;1198
350.063;1208
350.125;1206
350.188;1208
350.250;1203
350.313;1201
350.375;1201
350.438;1206
350.500;1201
350.563;1210
350.625;1210
350.688;1210
350.750;1198
350.813;1201
350.875;1213
350.938;1198
351.000;1208
351.063;1210
351.125;1208
351.188;1208
351.250;1220
351.313;1201
351.375;1215
351.438;1203
351.500;1208
351.563;1213
351.625;1210
351.688;1203
351.750;1206
351.813;1210
351.875;1206
351.938;1206
352.000;1215
352.063;1210
352.125;1210
352.188;1208
352.250;1220
352.313;1203
352.375;1210
352.438;1210
352.500;1206
352.563;1206
352.625;1210
352.688;1203
352.750;1203
352.813;1203
352.875;1201
352.938;1208
353.000;1198
353.063;1215
353.125;1213
353.188;1210
353.250;1203
353.313;1213
353.375;1208
353.438;1206
353.500;1225
353.563;1206
353.625;1206
353.688;1220
353.750;1210
353.813;1208
353.875;1213
353.938;1218
354.000;1213
354.063;1210
354.125;1218
354.188;1203
354.250;1218
354.313;1215
354.375;1215
354.438;1215
354.500;1208
354.563;1206
354.625;1206
354.688;1210
354.750;1213
354.813;1208
354.875;1210
354.938;1215
355.000;1210
355.063;1210
355.125;1208
355.188;1210
355.250;1215
355.313;1206
355.375;1225
355.438;1208
355.500;1220
355.563;1203
355.625;1206
355.688;1213
355.750;1203
355.813;1210
355.875;1215
355.938;1206
356.000;1213
356.063;1215
356.125;1213
356.188;1201
356.250;1220
356.313;1206
356.375;1208
356.438;1208
356.500;1210
356.563;1213
356.625;1208
356.688;1215
356.750;1210
356.813;1210
356.875;1208
356.938;1203
357.000;1215
357.063;1208
357.125;1220
357.188;1208
357.250;1218
357.313;1208
357.375;1213
357.438;1208
357.500;1203
357.563;1213
357.625;1215
357.688;1220
357.750;1210
357.813;1210
357.875;1203
357.938;1213
358.000;1215
358.063;1213
358.125;1218
358.188;1206
358.250;1218
358.313;1213
358.375;1210
358.438;1218
358.500;1220
358.563;1210
358.625;1218
358.688;1223
358.750;1210
358.813;1213
358.875;1210
358.938;1215
359.000;1213
359.063;1213
359.125;1228
359.188;1213
359.250;1218
359.313;1210
359.375;1203
359.438;1215
359.500;1220
359.563;1218
359.625;1223
359.688;1223
359.750;1215
359.813;1225
359.875;1206
359.938;1213
360.000;1215
360.063;1223
360.125;1223
360.188;1210
360.250;1206
360.313;1215
360.375;1215
360.438;1208
360.500;1220
360.563;1210
360.625;1210
360.688;1201
360.750;1218
360.813;1215
360.875;1203
360.938;1208
361.000;1218
361.063;1213
361.125;1215
361.188;1210
361.250;1210
361.313;1210
361.375;1208
361.438;1223
361.500;1215
361.563;1225
361.625;1223
361.688;1228
361.750;1215
361.813;1215
361.875;1225
361.938;1215
362.000;1213
362.063;1225
362.125;1210
362.188;1210
362.250;1220
362.313;1213
362.375;1218
362.438;1215
362.500;1210
362.563;1223
362.625;1223
362.688;1232
362.750;1223
362.813;1223
362.875;1210
362.938;1210
363.000;1218
363.063;1213
363.125;1230
363.188;1218
363.250;1228
363.313;1218
363.375;1230
363.438;1220
363.500;1215
363.563;1215
363.625;1210
363.688;1210
363.750;1225
363.813;1218
363.875;1225
363.938;1220
364.000;1230
364.063;1225
364.125;1215
364.188;1223
364.250;1220
364.313;1213
364.375;1210
364.438;1215
364.500;1213
364.563;1220
364.625;1215
364.688;1223
364.750;1220
364.813;1230
364.875;1215
364.938;1225
365.000;1225
365.063;1220
365.125;1228
365.188;1220
365.250;1223
365.313;1220
365.375;1218
365.438;1218
365.500;1215
365.563;1218
365.625;1218
365.688;1228
365.750;1228
365.813;1230
365.875;1230
365.938;1225
366.000;1220
366.063;1232
366.125;1225
366.188;1230
366.250;1215
366.313;1218
366.375;1213
366.438;1218
366.500;1223
366.563;1228
366.625;1230
366.688;1223
366.750;1228
366.813;1220
366.875;1220
366.938;1220
367.000;1230
367.063;1220
367.125;1228
367.188;1230
367.250;1220
367.313;1230
367.375;1232
367.438;1230
367.500;1220
367.563;1213
367.625;1230
367.688;1223
367.750;1225
367.813;1218
367.875;1223
367.938;1223
368.000;1223
368.063;1237
368.125;1228
368.188;1235
368.250;1225
368.313;1220
368.375;1223
368.438;1218
368.500;1223
368.563;1225
368.625;1223
368.688;1220
368.750;1230
368.813;1237
368.875;1223
368.938;1225
369.000;1228
369.063;1232
369.125;1228
369.188;1225
369.250;1230
369.313;1218
369.375;1220
369.438;1228
369.500;1230
369.563;1220
369.625;1232
369.688;1228
369.750;1230
369.813;1225
369.875;1230
369.938;1232
370.000;1225
370.063;1230
370.125;1232
370.188;1225
370.250;1225
370.313;1228
370.375;1230
370.438;1215
370.500;1223
370.563;1230
370.625;1220
370.688;1215
370.750;1225
370.813;1218
370.875;1225
370.938;1225
371.000;1232
371.063;1225
371.125;1225
371.188;1225
371.250;1223
371.313;1232
371.375;1232
371.438;1230
371.500;1220
371.563;1225
371.625;1228
371.688;1215
371.750;1225
371.813;1213
371.875;1223
371.938;1213
372.000;1232
372.063;1218
372.125;1220
372.188;1225
372.250;1220
372.313;1232
372.375;1208
372.438;1225
372.500;1225
372.563;1220
372.625;1218
372.688;1230
372.750;1220
372.813;1213
372.875;1220
372.938;1213
373.000;1228
373.063;1230
373.125;1225
373.188;1223
373.250;1225
373.313;1220
373.375;1223
373.438;1220
373.500;1218
373.563;1228
373.625;1225
373.688;1220
373.750;1230
373.813;1213
373.875;1228
373.938;1210
374.000;1225
374.063;1223
374.125;1225
374.188;1228
374.250;1228
374.313;1228
374.375;1225
374.438;1220
374.500;1223
374.563;1225
374.625;1218
374.688;1230
374.750;1223
374.813;1230
374.875;1228
374.938;1235
375.000;1225
375.063;1228
375.125;1225
375.188;1220
375.250;1220
375.313;1215
375.375;1225
375.438;1220
375.500;1225
375.563;1228
375.625;1220
375.688;1223
375.750;1230
375.813;1225
375.875;1232
375.938;1215
376.000;1235
376.063;1235
376.125;1218
376.188;1223
376.250;1223
376.313;1225
376.375;1218
376.438;1220
376.500;1210
376.563;1223
376.625;1225
376.688;1228
