Frequency[MHz];Amplitude RX1[mV] at pwm=100
146.375;812
146.438;817
146.500;827
146.563;817
146.625;815
146.688;820
146.750;817
146.813;817
146.875;820
146.938;817
147.000;817
147.063;817
147.125;827
147.188;820
147.250;812
147.313;822
147.375;820
147.438;817
147.500;820
147.563;810
147.625;808
147.688;817
147.750;810
147.813;805
147.875;817
147.938;815
148.000;810
148.063;810
148.125;820
148.188;815
148.250;808
148.313;820
148.375;805
148.438;810
148.500;808
148.563;808
148.625;812
148.688;812
148.750;812
148.813;803
148.875;808
148.938;810
149.000;810
149.063;800
149.125;825
149.188;805
149.250;810
149.313;817
149.375;812
149.438;812
149.500;810
149.563;812
149.625;817
149.688;817
149.750;820
149.813;812
149.875;815
149.938;820
150.000;810
150.063;810
150.125;820
150.188;815
150.250;815
150.313;822
150.375;810
150.438;812
150.500;827
150.563;820
150.625;817
150.688;817
150.750;820
150.813;815
150.875;815
150.938;817
151.000;822
151.063;815
151.125;825
151.188;820
151.250;820
151.313;827
151.375;820
151.438;827
151.500;844
151.563;898
151.625;1040
151.688;1245
151.750;1518
151.813;1762
151.875;1813
151.938;1840
152.000;1816
152.063;1799
152.125;1728
152.188;1552
152.250;1330
152.313;1059
152.375;886
152.438;856
152.500;842
152.563;832
152.625;847
152.688;856
152.750;876
152.813;847
152.875;834
152.938;837
153.000;844
153.063;832
153.125;822
153.188;817
153.250;825
153.313;830
153.375;822
153.438;832
153.500;888
153.563;881
153.625;852
153.688;971
153.750;1157
153.813;1271
153.875;1308
153.938;1284
154.000;1308
154.063;1306
154.125;1145
154.188;937
154.250;930
154.313;917
154.375;876
154.438;859
154.500;854
154.563;859
154.625;859
154.688;888
154.750;986
154.813;1049
154.875;1091
154.938;1074
155.000;1052
155.063;1025
155.125;1074
155.188;856
155.250;1081
155.313;937
155.375;966
155.438;1020
155.500;856
155.563;812
155.625;810
155.688;815
155.750;820
155.813;808
155.875;808
155.938;820
156.000;803
156.063;810
156.125;815
156.188;817
156.250;812
156.313;812
156.375;815
156.438;810
156.500;805
156.563;820
156.625;815
156.688;812
156.750;822
156.813;810
156.875;808
156.938;817
157.000;810
157.063;812
157.125;815
157.188;820
157.250;810
157.313;812
157.375;832
157.438;861
157.500;871
157.563;893
157.625;891
157.688;866
157.750;837
157.813;815
157.875;808
157.938;810
158.000;803
158.063;808
158.125;815
158.188;815
158.250;808
158.313;808
158.375;817
158.438;812
158.500;808
158.563;817
158.625;808
158.688;812
158.750;815
158.813;810
158.875;812
158.938;810
159.000;805
159.063;800
159.125;810
159.188;834
159.250;895
159.313;969
159.375;964
159.438;1020
159.500;1015
159.563;1013
159.625;883
159.688;830
159.750;834
159.813;827
159.875;876
159.938;844
160.000;820
160.063;812
160.125;815
160.188;815
160.250;810
160.313;805
160.375;822
160.438;812
160.500;810
160.563;817
160.625;812
160.688;808
160.750;815
160.813;820
160.875;812
160.938;817
161.000;815
161.063;817
161.125;817
161.188;822
161.250;866
161.313;900
161.375;925
161.438;898
161.500;895
161.563;869
161.625;832
161.688;817
161.750;820
161.813;825
161.875;815
161.938;815
162.000;820
162.063;812
162.125;827
162.188;820
162.250;817
162.313;815
162.375;820
162.438;812
162.500;812
162.563;822
162.625;812
162.688;810
162.750;815
162.813;815
162.875;805
162.938;808
163.000;817
163.063;812
163.125;815
163.188;866
163.250;878
163.313;883
163.375;886
163.438;871
163.500;847
163.563;827
163.625;805
163.688;817
163.750;898
163.813;1088
163.875;1135
163.938;1152
164.000;1130
164.063;1115
164.125;1022
164.188;891
164.250;817
164.313;791
164.375;808
164.438;791
164.500;793
164.563;798
164.625;800
164.688;793
164.750;795
164.813;805
164.875;793
164.938;798
165.000;810
165.063;795
165.125;798
165.188;812
165.250;798
165.313;798
165.375;810
165.438;803
165.500;795
165.563;798
165.625;795
165.688;798
165.750;810
165.813;883
165.875;913
165.938;939
166.000;927
166.063;915
166.125;871
166.188;830
166.250;808
166.313;800
166.375;810
166.438;803
166.500;798
166.563;795
166.625;808
166.688;803
166.750;808
166.813;822
166.875;805
166.938;798
167.000;808
167.063;791
167.125;798
167.188;805
167.250;808
167.313;805
167.375;808
167.438;817
167.500;808
167.563;810
167.625;825
167.688;822
167.750;866
167.813;913
167.875;932
167.938;969
168.000;957
168.063;937
168.125;859
168.188;888
168.250;839
168.313;795
168.375;820
168.438;817
168.500;805
168.563;798
168.625;805
168.688;793
168.750;800
168.813;815
168.875;803
168.938;803
169.000;805
169.063;803
169.125;817
169.188;888
169.250;983
169.313;1079
169.375;1179
169.438;1032
169.500;988
